label,mean_weed_prob,pixel_count,area_m2,area_ha,zone,usage_L
73,0.07225202023983002,1298,3.2450000000000006,0.0003245000000000001,Zona Blu,0.00038940000000000014
74,0.18505017459392548,1627,4.067500000000001,0.0004067500000000001,Zona Rossa,0.0006101250000000002
75,0.07153446227312088,1452,3.630000000000001,0.0003630000000000001,Zona Blu,0.0004356000000000002
76,0.11075960099697113,1489,3.7225000000000006,0.0003722500000000001,Zona Rossa,0.0005583750000000001
77,0.08212026208639145,944,2.3600000000000003,0.00023600000000000004,Zona Blu,0.0002832000000000001
78,0.06836652755737305,1310,3.275000000000001,0.0003275000000000001,Zona Gialla,0.0002456250000000001
79,0.07582065463066101,856,2.1400000000000006,0.00021400000000000005,Zona Blu,0.0002568000000000001
80,0.07549362629652023,760,1.9000000000000004,0.00019000000000000004,Zona Blu,0.00022800000000000007
81,0.12227746099233627,1616,4.040000000000001,0.0004040000000000001,Zona Rossa,0.0006060000000000002
82,0.08545628190040588,1384,3.460000000000001,0.00034600000000000006,Zona Blu,0.0004152000000000001
83,0.05753149092197418,990,2.4750000000000005,0.00024750000000000005,Zona Gialla,0.00018562500000000003
84,0.06906808167695999,922,2.3050000000000006,0.00023050000000000007,Zona Gialla,0.00017287500000000007
85,0.09142091870307922,1610,4.025,0.0004025,Zona Blu,0.0004830000000000001
86,0.06860845535993576,1139,2.8475000000000006,0.00028475000000000006,Zona Gialla,0.00021356250000000005
87,0.05840317904949188,1090,2.7250000000000005,0.00027250000000000006,Zona Gialla,0.00020437500000000005
88,0.06849652528762817,986,2.4650000000000003,0.00024650000000000003,Zona Gialla,0.00018487500000000003
89,0.07411224395036697,1660,4.150000000000001,0.0004150000000000001,Zona Blu,0.0004980000000000002
90,0.06767154484987259,976,2.4400000000000004,0.00024400000000000005,Zona Gialla,0.00018300000000000003
91,0.05893056467175484,958,2.3950000000000005,0.00023950000000000005,Zona Gialla,0.00017962500000000004
92,0.07903869450092316,2087,5.217500000000001,0.0005217500000000001,Zona Blu,0.0006261000000000002
93,0.10770884901285172,2279,5.697500000000001,0.00056975,Zona Rossa,0.0008546250000000001
94,0.08629345893859863,742,1.8550000000000004,0.00018550000000000004,Zona Blu,0.00022260000000000007
95,0.07533998787403107,1512,3.7800000000000007,0.0003780000000000001,Zona Blu,0.0004536000000000002
96,0.07073059678077698,1436,3.5900000000000007,0.00035900000000000005,Zona Blu,0.0004308000000000001
97,0.06457158923149109,3149,7.872500000000001,0.0007872500000000002,Zona Gialla,0.0005904375000000001
98,0.07717764377593994,1347,3.3675000000000006,0.0003367500000000001,Zona Blu,0.0004041000000000002
99,0.07071815431118011,1082,2.7050000000000005,0.00027050000000000007,Zona Blu,0.00032460000000000014
100,0.05882718414068222,974,2.4350000000000005,0.00024350000000000004,Zona Gialla,0.00018262500000000003
101,0.12028277665376663,1181,2.9525000000000006,0.00029525000000000005,Zona Rossa,0.00044287500000000007
102,0.07999762892723083,2753,6.882500000000001,0.0006882500000000002,Zona Blu,0.0008259000000000003
103,0.1446324735879898,1964,4.910000000000001,0.0004910000000000001,Zona Rossa,0.0007365000000000002
104,0.06451280415058136,1049,2.6225000000000005,0.00026225000000000006,Zona Gialla,0.00019668750000000003
105,0.06299545615911484,1851,4.627500000000001,0.0004627500000000001,Zona Gialla,0.0003470625000000001
