label,mean_weed_prob,pixel_count,area_m2,area_ha,zone,usage_L
1,0.00011921447730856016,1395,3.4875000000000007,0.00034875000000000005,Zona Verde,0.0
2,8.989499474409968e-05,1694,4.235000000000001,0.0004235000000000001,Zona Verde,0.0
3,9.116915316553786e-05,1447,3.6175000000000006,0.00036175000000000004,Zona Verde,0.0
4,8.627799979876727e-05,1256,3.1400000000000006,0.00031400000000000004,Zona Verde,0.0
5,8.947782043833286e-05,1778,4.445000000000001,0.0004445000000000001,Zona Verde,0.0
6,0.00015868568152654916,1875,4.687500000000001,0.0004687500000000001,Zona Verde,0.0
7,0.00012464939209166914,1590,3.975000000000001,0.0003975000000000001,Zona Verde,0.0
8,0.00018150318646803498,1412,3.5300000000000007,0.00035300000000000007,Zona Verde,0.0
9,0.007171315141022205,1781,4.452500000000001,0.00044525000000000006,Zona Verde,0.0
10,0.00012810113548766822,1031,2.5775000000000006,0.00025775000000000006,Zona Verde,0.0
11,0.0002842585963662714,1053,2.6325000000000007,0.0002632500000000001,Zona Verde,0.0
12,0.00013176620996091515,1066,2.6650000000000005,0.0002665,Zona Verde,0.0
13,0.0003622865187935531,1165,2.9125000000000005,0.00029125000000000006,Zona Verde,0.0
14,0.00031908368691802025,1268,3.170000000000001,0.00031700000000000006,Zona Verde,0.0
15,0.02984379604458809,1834,4.585000000000001,0.0004585000000000001,Zona Verde,0.0
16,0.008508448489010334,3046,7.615000000000001,0.0007615000000000001,Zona Verde,0.0
17,0.08653425425291061,1802,4.505000000000001,0.00045050000000000005,Zona Blu,0.0005406000000000001
18,0.00017126870807260275,1320,3.3000000000000007,0.00033000000000000005,Zona Verde,0.0
19,0.004879854153841734,2125,5.312500000000001,0.00053125,Zona Verde,0.0
20,0.022058522328734398,1761,4.402500000000001,0.00044025000000000005,Zona Verde,0.0
21,8.968671318143606e-05,1552,3.880000000000001,0.00038800000000000005,Zona Verde,0.0
22,0.00018770511087495834,1713,4.282500000000001,0.0004282500000000001,Zona Verde,0.0
23,0.01845460757613182,1484,3.710000000000001,0.0003710000000000001,Zona Verde,0.0
24,0.00012170534319011495,1697,4.242500000000001,0.00042425000000000004,Zona Verde,0.0
25,0.0074258544482290745,2084,5.210000000000001,0.0005210000000000001,Zona Verde,0.0
26,0.009478192776441574,1456,3.6400000000000006,0.00036400000000000007,Zona Verde,0.0
27,0.007713331840932369,1558,3.895000000000001,0.0003895000000000001,Zona Verde,0.0
28,0.0019343373132869601,2044,5.110000000000001,0.0005110000000000002,Zona Verde,0.0
29,0.010211687535047531,1390,3.4750000000000005,0.00034750000000000004,Zona Verde,0.0
30,0.017335958778858185,1605,4.012500000000001,0.00040125000000000013,Zona Verde,0.0
31,0.0029423204250633717,1547,3.8675000000000006,0.00038675000000000005,Zona Verde,0.0
32,9.005583706311882e-05,1685,4.212500000000001,0.00042125000000000013,Zona Verde,0.0
33,0.009319186210632324,1146,2.8650000000000007,0.0002865000000000001,Zona Verde,0.0
34,0.005009515210986137,2160,5.400000000000001,0.0005400000000000001,Zona Verde,0.0
35,0.03289807587862015,1928,4.820000000000001,0.0004820000000000001,Zona Gialla,0.00036150000000000006
36,0.017155572772026062,1806,4.515000000000001,0.0004515000000000001,Zona Verde,0.0
37,0.0017298141028732061,1688,4.220000000000001,0.00042200000000000007,Zona Verde,0.0
38,0.0022528397385030985,1701,4.2525,0.00042525000000000006,Zona Verde,0.0
39,0.0017974254442378879,1616,4.040000000000001,0.0004040000000000001,Zona Verde,0.0
40,0.0006901745800860226,1621,4.052500000000001,0.0004052500000000001,Zona Verde,0.0
41,0.004297290928661823,1578,3.9450000000000007,0.00039450000000000005,Zona Verde,0.0
42,0.002048702910542488,1293,3.232500000000001,0.0003232500000000001,Zona Verde,0.0
43,0.004722573794424534,1615,4.0375000000000005,0.00040375000000000003,Zona Verde,0.0
44,0.0014160022838041186,1435,3.587500000000001,0.0003587500000000001,Zona Verde,0.0
45,0.0014662054600194097,1943,4.857500000000001,0.00048575000000000007,Zona Verde,0.0
46,0.0010292392689734697,1338,3.3450000000000006,0.00033450000000000005,Zona Verde,0.0
47,0.10253243893384933,1472,3.6800000000000006,0.00036800000000000005,Zona Rossa,0.0005520000000000001
48,0.0028247195295989513,2739,6.847500000000001,0.0006847500000000001,Zona Verde,0.0
49,0.0008797558257356286,1729,4.322500000000001,0.00043225000000000007,Zona Verde,0.0
50,0.024330634623765945,1650,4.125000000000001,0.0004125000000000001,Zona Verde,0.0
