label,mean_weed_prob,pixel_count,area_m2,area_ha,zone,usage_L
1,0.0009126909426413476,1221,3.0525000000000007,0.0003052500000000001,Zona Verde,0.0
2,0.0003568364481907338,1087,2.7175000000000007,0.0002717500000000001,Zona Verde,0.0
3,0.0006242863601073623,1050,2.6250000000000004,0.00026250000000000004,Zona Verde,0.0
4,0.0015251276781782508,1265,3.1625000000000005,0.00031625000000000007,Zona Verde,0.0
5,0.0123843839392066,1756,4.390000000000001,0.00043900000000000005,Zona Verde,0.0
6,0.002030459698289633,1269,3.1725000000000008,0.0003172500000000001,Zona Verde,0.0
7,0.007272552698850632,1638,4.095000000000001,0.0004095000000000001,Zona Verde,0.0
8,0.012045555748045444,2402,6.005000000000001,0.0006005000000000001,Zona Verde,0.0
9,0.0021240338683128357,1800,4.500000000000001,0.0004500000000000001,Zona Verde,0.0
10,0.0038012652657926083,2981,7.4525000000000015,0.0007452500000000001,Zona Verde,0.0
11,0.001485537039116025,1224,3.0600000000000005,0.00030600000000000007,Zona Verde,0.0
12,0.0012874545063823462,1285,3.212500000000001,0.0003212500000000001,Zona Verde,0.0
13,0.01361850555986166,2519,6.297500000000001,0.0006297500000000001,Zona Verde,0.0
14,0.0148879149928689,2757,6.892500000000001,0.0006892500000000001,Zona Verde,0.0
15,0.010575640946626663,2160,5.400000000000001,0.0005400000000000001,Zona Verde,0.0
16,0.005264002364128828,1841,4.602500000000001,0.0004602500000000001,Zona Verde,0.0
17,0.0017052271869033575,2044,5.110000000000001,0.0005110000000000002,Zona Verde,0.0
18,0.0010426169028505683,1666,4.165000000000001,0.0004165000000000001,Zona Verde,0.0
19,0.009271371178328991,2047,5.117500000000001,0.00051175,Zona Verde,0.0
20,0.00252760061994195,2007,5.017500000000001,0.0005017500000000001,Zona Verde,0.0
21,0.005531732924282551,2018,5.045000000000001,0.0005045000000000001,Zona Verde,0.0
22,0.0024052225053310394,1789,4.472500000000001,0.0004472500000000001,Zona Verde,0.0
23,0.006927936337888241,1625,4.062500000000001,0.0004062500000000001,Zona Verde,0.0
24,0.013076234608888626,1666,4.165000000000001,0.0004165000000000001,Zona Verde,0.0
25,0.011234350502490997,1569,3.9225000000000008,0.0003922500000000001,Zona Verde,0.0
26,0.003489759285002947,1781,4.452500000000001,0.00044525000000000006,Zona Verde,0.0
27,0.00124246662016958,1644,4.110000000000001,0.0004110000000000001,Zona Verde,0.0
28,0.017492221668362617,2676,6.690000000000001,0.0006690000000000001,Zona Verde,0.0
29,0.002177390968427062,2482,6.205000000000001,0.0006205000000000001,Zona Verde,0.0
30,0.009436550550162792,1871,4.677500000000001,0.0004677500000000001,Zona Verde,0.0
31,0.0023879269137978554,1765,4.4125000000000005,0.0004412500000000001,Zona Verde,0.0
32,0.0037663441617041826,2671,6.677500000000001,0.0006677500000000002,Zona Verde,0.0
33,0.0009747258154675364,1934,4.835000000000001,0.0004835000000000001,Zona Verde,0.0
34,0.005153607577085495,2091,5.227500000000001,0.0005227500000000001,Zona Verde,0.0
35,0.006749884225428104,2109,5.272500000000001,0.00052725,Zona Verde,0.0
36,0.00507661746814847,2725,6.812500000000001,0.0006812500000000001,Zona Verde,0.0
37,0.003465733490884304,1482,3.7050000000000005,0.00037050000000000006,Zona Verde,0.0
38,0.03154120594263077,3189,7.972500000000002,0.0007972500000000002,Zona Gialla,0.0005979375000000002
39,0.0015729359583929181,1857,4.642500000000001,0.0004642500000000001,Zona Verde,0.0
40,0.002382512902840972,1891,4.727500000000001,0.0004727500000000001,Zona Verde,0.0
41,0.0009098796872422099,1855,4.637500000000001,0.00046375000000000013,Zona Verde,0.0
42,0.0030438571702688932,1658,4.1450000000000005,0.00041450000000000005,Zona Verde,0.0
43,0.005166223738342524,2600,6.500000000000001,0.0006500000000000001,Zona Verde,0.0
44,0.001009153900668025,1580,3.9500000000000006,0.00039500000000000006,Zona Verde,0.0
45,0.0006178590119816363,1563,3.9075000000000006,0.00039075000000000004,Zona Verde,0.0
46,0.001168244518339634,1565,3.912500000000001,0.0003912500000000001,Zona Verde,0.0
47,0.0005324817611835897,1292,3.2300000000000004,0.00032300000000000004,Zona Verde,0.0
48,0.0004587896401062608,1307,3.2675000000000005,0.00032675000000000005,Zona Verde,0.0
49,0.0014427157584577799,1683,4.2075000000000005,0.00042075000000000006,Zona Verde,0.0
50,0.004862611647695303,2837,7.092500000000001,0.0007092500000000001,Zona Verde,0.0
51,0.003671901999041438,2858,7.145000000000001,0.0007145000000000002,Zona Verde,0.0
52,0.002355636563152075,1605,4.012500000000001,0.00040125000000000013,Zona Verde,0.0
53,0.0045356787741184235,2114,5.285000000000001,0.0005285000000000001,Zona Verde,0.0
54,0.0026798511389642954,1906,4.765000000000001,0.00047650000000000004,Zona Verde,0.0
55,0.003932663705199957,3042,7.605000000000001,0.0007605000000000001,Zona Verde,0.0
56,0.0034929870162159204,2648,6.620000000000001,0.0006620000000000002,Zona Verde,0.0
57,0.000861720647662878,1797,4.492500000000001,0.00044925000000000005,Zona Verde,0.0
58,0.00550369918346405,1338,3.3450000000000006,0.00033450000000000005,Zona Verde,0.0
59,0.0008744944934733212,1935,4.837500000000001,0.00048375000000000013,Zona Verde,0.0
60,0.0007747366325929761,1620,4.050000000000001,0.0004050000000000001,Zona Verde,0.0
61,0.0018758403602987528,1958,4.895000000000001,0.0004895000000000001,Zona Verde,0.0
62,0.005738209467381239,2822,7.0550000000000015,0.0007055000000000002,Zona Verde,0.0
