label,mean_weed_prob,pixel_count,area_m2,area_ha,zone,usage_L
1,0.0036598281003534794,2444,6.110000000000001,0.0006110000000000001,Zona Verde,0.0
2,0.000615189375821501,1513,3.7825000000000006,0.00037825000000000006,Zona Verde,0.0
3,0.0005409012082964182,2319,5.797500000000001,0.0005797500000000001,Zona Verde,0.0
4,0.0002024257992161438,1768,4.420000000000001,0.00044200000000000006,Zona Verde,0.0
5,0.0021549100056290627,2085,5.212500000000001,0.0005212500000000001,Zona Verde,0.0
6,0.0005410104058682919,1966,4.915000000000001,0.0004915000000000001,Zona Verde,0.0
7,0.0011309157125651836,2655,6.637500000000001,0.0006637500000000001,Zona Verde,0.0
8,0.0013159166555851698,2571,6.427500000000001,0.0006427500000000001,Zona Verde,0.0
9,0.0004977721255272627,2043,5.107500000000001,0.00051075,Zona Verde,0.0
10,0.0038774744607508183,1805,4.512500000000001,0.0004512500000000001,Zona Verde,0.0
11,0.00017410580767318606,1936,4.840000000000001,0.00048400000000000006,Zona Verde,0.0
12,0.0014876230852678418,1862,4.655000000000001,0.0004655000000000001,Zona Verde,0.0
13,0.00039214701973833144,1353,3.3825000000000007,0.00033825000000000006,Zona Verde,0.0
14,0.00035755019052885473,1607,4.017500000000001,0.0004017500000000001,Zona Verde,0.0
15,0.0003014279354829341,1045,2.6125000000000007,0.0002612500000000001,Zona Verde,0.0
16,0.00038260003202594817,1413,3.5325000000000006,0.00035325000000000005,Zona Verde,0.0
17,0.0003310865431558341,1011,2.5275000000000003,0.00025275000000000004,Zona Verde,0.0
18,0.0003374581574462354,981,2.4525000000000006,0.0002452500000000001,Zona Verde,0.0
19,0.0002874037600122392,1139,2.8475000000000006,0.00028475000000000006,Zona Verde,0.0
20,0.0002808639546856284,998,2.4950000000000006,0.00024950000000000005,Zona Verde,0.0
21,0.0002685182844288647,1035,2.5875000000000004,0.00025875000000000003,Zona Verde,0.0
22,0.00045749181299470365,1908,4.770000000000001,0.00047700000000000016,Zona Verde,0.0
23,0.000355000258423388,1903,4.757500000000001,0.0004757500000000001,Zona Verde,0.0
24,0.0008747114916332066,1865,4.6625000000000005,0.00046625000000000003,Zona Verde,0.0
25,0.00062712182989344,1611,4.027500000000001,0.00040275000000000006,Zona Verde,0.0
26,0.0008859290974214673,2244,5.610000000000001,0.0005610000000000001,Zona Verde,0.0
27,0.000905314227566123,1416,3.5400000000000005,0.00035400000000000004,Zona Verde,0.0
28,0.0020831837318837643,1468,3.670000000000001,0.0003670000000000001,Zona Verde,0.0
29,0.0012211272260174155,1475,3.687500000000001,0.0003687500000000001,Zona Verde,0.0
30,0.006874463986605406,1374,3.4350000000000005,0.00034350000000000006,Zona Verde,0.0
31,0.0026650496292859316,1403,3.5075000000000007,0.0003507500000000001,Zona Verde,0.0
32,0.001982824644073844,1987,4.967500000000001,0.0004967500000000001,Zona Verde,0.0
33,0.0012271732557564974,1713,4.282500000000001,0.0004282500000000001,Zona Verde,0.0
34,0.0013127600541338325,2061,5.152500000000001,0.0005152500000000001,Zona Verde,0.0
35,0.0011910231551155448,2204,5.510000000000001,0.0005510000000000001,Zona Verde,0.0
36,0.0006816264940425754,1759,4.397500000000001,0.0004397500000000001,Zona Verde,0.0
37,0.0002591882657725364,1680,4.200000000000001,0.0004200000000000001,Zona Verde,0.0
38,0.0006194156594574451,1854,4.635000000000001,0.00046350000000000004,Zona Verde,0.0
39,0.0008337843464687467,1752,4.380000000000001,0.0004380000000000001,Zona Verde,0.0
40,0.0018479183781892061,1919,4.797500000000001,0.00047975000000000014,Zona Verde,0.0
41,0.002647557994350791,1855,4.637500000000001,0.00046375000000000013,Zona Verde,0.0
42,0.004158102907240391,1776,4.440000000000001,0.0004440000000000001,Zona Verde,0.0
43,0.0018544254126027226,1712,4.280000000000001,0.0004280000000000001,Zona Verde,0.0
44,0.001018809387460351,1987,4.967500000000001,0.0004967500000000001,Zona Verde,0.0
45,0.004167293664067984,1773,4.432500000000001,0.0004432500000000001,Zona Verde,0.0
46,0.001240145182237029,1665,4.1625000000000005,0.00041625000000000006,Zona Verde,0.0
47,0.0002744498196989298,1403,3.5075000000000007,0.0003507500000000001,Zona Verde,0.0
48,0.0004972802707925439,1813,4.532500000000001,0.00045325000000000004,Zona Verde,0.0
49,0.00022660198737867177,1429,3.5725000000000007,0.0003572500000000001,Zona Verde,0.0
50,0.0006845304742455482,1659,4.147500000000001,0.0004147500000000001,Zona Verde,0.0
51,0.00025201833341270685,1480,3.7000000000000006,0.00037000000000000005,Zona Verde,0.0
52,0.0009082026081159711,1664,4.160000000000001,0.0004160000000000001,Zona Verde,0.0
53,0.000963569909799844,1958,4.895000000000001,0.0004895000000000001,Zona Verde,0.0
54,0.0004136776551604271,1633,4.0825000000000005,0.00040825000000000003,Zona Verde,0.0
55,0.00022108636039774865,1371,3.4275000000000007,0.00034275000000000006,Zona Verde,0.0
56,0.0020077803637832403,1703,4.257500000000001,0.00042575000000000013,Zona Verde,0.0
57,0.0042740642093122005,1574,3.935000000000001,0.0003935000000000001,Zona Verde,0.0
58,0.0016286768950521946,1883,4.707500000000001,0.00047075000000000014,Zona Verde,0.0
59,0.007288094609975815,1781,4.452500000000001,0.00044525000000000006,Zona Verde,0.0
60,0.0011839119251817465,1623,4.057500000000001,0.0004057500000000001,Zona Verde,0.0
61,0.0009597899625077844,3068,7.670000000000002,0.0007670000000000002,Zona Verde,0.0
62,0.001498775789514184,2041,5.102500000000001,0.0005102500000000001,Zona Verde,0.0
63,0.0004672849318012595,2078,5.195000000000001,0.0005195000000000001,Zona Verde,0.0
64,0.0007664159056730568,1544,3.8600000000000008,0.00038600000000000006,Zona Verde,0.0
65,0.00021707252017222345,1419,3.5475000000000008,0.0003547500000000001,Zona Verde,0.0
66,0.0008844089461490512,2133,5.332500000000001,0.0005332500000000001,Zona Verde,0.0
67,0.0005415678024291992,1533,3.832500000000001,0.00038325000000000007,Zona Verde,0.0
68,0.0016724892193451524,1686,4.215000000000001,0.00042150000000000005,Zona Verde,0.0
69,0.001343785785138607,2132,5.330000000000001,0.000533,Zona Verde,0.0
70,0.003040277399122715,1564,3.9100000000000006,0.00039100000000000007,Zona Verde,0.0
71,0.0029582905117422342,1476,3.690000000000001,0.0003690000000000001,Zona Verde,0.0
72,0.005729713011533022,1271,3.1775000000000007,0.00031775000000000005,Zona Verde,0.0
73,0.0017443527467548847,1284,3.2100000000000004,0.00032100000000000005,Zona Verde,0.0
74,0.0011718191672116518,1882,4.705000000000001,0.0004705000000000001,Zona Verde,0.0
75,0.0019805263727903366,1822,4.555000000000001,0.00045550000000000007,Zona Verde,0.0
76,0.0005639676819555461,1637,4.092500000000001,0.0004092500000000001,Zona Verde,0.0
77,0.00038449172279797494,1753,4.382500000000001,0.0004382500000000001,Zona Verde,0.0
78,0.0007895609014667571,1918,4.795000000000001,0.0004795000000000001,Zona Verde,0.0
79,0.0005128612392581999,1622,4.055000000000001,0.00040550000000000004,Zona Verde,0.0
80,0.0002897819795180112,1346,3.3650000000000007,0.00033650000000000005,Zona Verde,0.0
81,0.00047395905130542815,1690,4.2250000000000005,0.0004225000000000001,Zona Verde,0.0
